,0,1
4940,"['a grittily beautiful film that looks , sounds , and feels more like an extended , open-ended poem than a traditionally structured story . ', '']",pos
4941,"['dense , exhilarating documentary . ', '']",pos
4942,"['the production values are of the highest and the performances attractive without being memorable . ', '']",pos
4943,"['a well-rounded tribute to a man whose achievements -- and complexities -- reached far beyond the end zone . ', '']",pos
4944,"['finely crafted , finely written , exquisitely performed', '']",pos
4945,"['ramsay and morton fill this character study with poetic force and buoyant feeling . ', '']",pos
4946,"['this submarine drama earns the right to be favorably compared to das boot . ', '']",pos
4947,"[""claude chabrol's camera has a way of gently swaying back and forth as it cradles its characters , veiling tension beneath otherwise tender movements . "", '']",pos
4948,"[""there's a great deal of corny dialogue and preposterous moments . and yet , it still works . "", '']",pos
4949,"['the film was immensely enjoyable thanks to great performances by both steve buscemi and rosario dawson . . . ', '']",pos
4950,"[""like many western action films , this thriller is too loud and thoroughly overbearing , but its heartfelt concern about north korea's recent past and south korea's future adds a much needed moral weight . "", '']",pos
4951,"['special p . o . v . camera mounts on bikes , skateboards , and motorcycles provide an intense experience when splashed across the immense imax screen . ', '']",pos
4952,"['a joyous occasion', '']",pos
4953,"['mike white\'s deft combination of serious subject matter and dark , funny humor make "" "" the good girl "" a film worth watching . ', '']",pos
4954,"['this is a shrewd and effective film from a director who understands how to create and sustain a mood . ', '']",pos
4955,"[""meant to reduce blake's philosophy into a tragic coming-of-age saga punctuated by bursts of animator todd mcfarlane's superhero dystopia . "", '']",pos
4956,"[""assayas' ambitious , sometimes beautiful adaptation of jacques chardonne's novel . "", '']",pos
4957,"['as ex-marine walter , who may or may not have shot kennedy , actor raymond j . barry is perfectly creepy and believable . ', '']",pos
4958,"[""those who don't entirely 'get' godard's distinctive discourse will still come away with a sense of his reserved but existential poignancy . "", '']",pos
4959,"[""pete's screenplay manages to find that real natural , even-flowing tone that few movies are able to accomplish . "", '']",pos
4960,"[""like brosnan's performance , evelyn comes from the heart . "", '']",pos
4961,"['it uses some of the figures from the real-life story to portray themselves in the film . the result is a powerful , naturally dramatic piece of low-budget filmmaking . ', '']",pos
4962,"['its spirit of iconoclastic abandon -- however canned -- makes for unexpectedly giddy viewing . ', '']",pos
4963,"[""the early and middle passages are surprising in how much they engage and even touch us . this is not a classical dramatic animated feature , nor a hip , contemporary , in-jokey one . it's sort of in-between , and it works . "", '']",pos
4964,"['this quiet , introspective and entertaining independent is worth seeking . ', '']",pos
4965,"[""whether our action-and-popcorn obsessed culture will embrace this engaging and literate psychodrama isn't much of a mystery , unfortunately . "", '']",pos
4966,"['whether or not ram dass proves as clear and reliable an authority on that as he was about inner consciousness , fierce grace reassures us that he will once again be an honest and loving one . ', '']",pos
4967,"['sly , sophisticated and surprising . ', '']",pos
4968,"['spare but quietly effective retelling . ', '']",pos
4969,"['demonstrates a vivid imagination and an impressive style that result in some terrific setpieces . ', '']",pos
4970,"['by its modest , straight-ahead standards , undisputed scores a direct hit . ', '']",pos
4971,"['its story about a young chinese woman , ah na , who has come to new york city to replace past tragedy with the american dream is one that any art-house moviegoer is likely to find compelling . ', '']",pos
4972,"['for those who like quirky , slightly strange french films , this is a must ! ', '']",pos
4973,"['there are so few films about the plight of american indians in modern america that skins comes as a welcome , if downbeat , missive from a forgotten front . ', '']",pos
4974,"['[shyamalan] continues to cut a swathe through mainstream hollywood , while retaining an integrity and refusing to compromise his vision . ', '']",pos
4975,"['a whale of a good time for both children and parents seeking christian-themed fun . ', '']",pos
4976,"['what begins as a film in the tradition of the graduate quickly switches into something more recyclable than significant . ', '']",pos
4977,"['much smarter and more attentive than it first sets out to be . ', '']",pos
4978,"['the story is smart and entirely charming in intent and execution . ', '']",pos
4979,"['a movie of technical skill and rare depth of intellect and feeling . ', '']",pos
4980,"['represents a worthy departure from the culture clash comedies that have marked an emerging indian american cinema . ', '']",pos
4981,"[""doesn't do more than expand a tv show to movie length . however , it's pleasant enough and its ecological , pro-wildlife sentiments are certainly welcome . "", '']",pos
4982,"[""if you're looking for an intelligent movie in which you can release your pent up anger , enough is just the ticket you need . "", '']",pos
4983,"['a pointed , often tender , examination of the pros and cons of unconditional love and familial duties . ', '']",pos
4984,"['as well-acted and well-intentioned as all or nothing is , however , the film comes perilously close to being too bleak , too pessimistic and too unflinching for its own good . ', '']",pos
4985,"['a comedy-drama of nearly epic proportions rooted in a sincere performance by the title character undergoing midlife crisis . ', '']",pos
4986,"[""it's about issues most adults have to face in marriage and i think that's what i liked about it -- the real issues tucked between the silly and crude storyline . "", '']",pos
4987,"['elegantly produced and expressively performed , the six musical numbers crystallize key plot moments into minutely detailed wonders of dreamlike ecstasy . ', '']",pos
4988,"['enriched by a strong and unforced supporting cast . ', '']",pos
4989,"[""writer/ director m . night shyamalan's ability to pull together easily accessible stories that resonate with profundity is undeniable . "", '']",pos
